1651876300,33.36
1651876301,6.74
1651876302,7.34
1651876303,6.46
1651876304,6.44
1651876305,6.43
1651876306,6.54
1651876307,6.76
1651876308,6.86
1651876309,7.13
1651876310,6.86
1651876311,6.74
1651876312,7.22
1651876313,6.79
1651876314,6.97
1651876315,6.89
1651876317,6.56
1651876318,6.38
1651876319,6.74
1651876320,7.73
1651876321,6.07
1651876322,6.83
1651876323,6.82
1651876324,6.84
1651876325,6.79
1651876326,6.29
1651876327,7.35
1651876328,6.45
1651876329,6.65
1651876330,6.70
1651876331,6.79
1651876332,6.52
1651876333,7.01
1651876334,7.83
1651876335,6.39
1651876336,6.40
1651876337,6.19
1651876338,6.17
1651876339,6.91
1651876340,6.28
1651876341,6.70
1651876342,6.93
1651876343,6.73
1651876344,6.60
1651876345,6.72
1651876346,6.96
1651876347,6.73
1651876348,6.35
1651876349,6.55
1651876350,7.28
1651876351,6.56
1651876352,6.55
1651876353,6.74
1651876354,6.18
1651876355,6.62
1651876356,7.19
1651876357,8.48
1651876358,6.54
1651876359,6.51
1651876360,6.54
1651876361,33.19
1651876362,6.89
1651876363,6.67
1651876364,6.74
1651876365,6.96
1651876366,6.38
1651876367,7.02
1651876368,6.18
1651876369,6.78
1651876370,7.08
1651876371,7.24
1651876372,6.58
1651876373,7.29
1651876374,7.10
1651876375,6.59
1651876376,6.35
1651876377,6.66
1651876378,6.74
1651876379,6.57
1651876380,6.36
1651876381,6.34
1651876382,6.61
1651876383,6.96
1651876384,32.27
1651876385,7.18
1651876386,6.54
1651876387,6.36
1651876388,7.00
1651876389,6.76
1651876390,6.51
1651876391,6.60
1651876392,6.64
1651876393,6.96
1651876394,6.64
1651876395,6.46
1651876396,6.17
1651876397,6.38
1651876398,6.58
1651876399,6.53
1651876400,6.31
1651876401,6.25
1651876402,6.43
1651876403,6.68
1651876404,6.97
1651876405,6.56
1651876406,6.61
1651876407,6.59
1651876408,6.35
1651876409,7.07
1651876410,6.32
1651876411,6.24
1651876412,6.94
1651876413,6.48
1651876414,6.29
1651876415,6.39
1651876416,6.59
1651876417,6.54
1651876418,5.98
1651876419,6.74
1651876420,6.96
1651876421,31.98
1651876422,32.55
1651876423,6.63
1651876424,7.57
1651876425,6.51
1651876426,6.46
1651876427,6.75
1651876428,6.42
1651876429,7.49
1651876430,6.51
1651876431,7.26
1651876433,29.73
1651876434,6.55
1651876435,6.14
1651876436,6.31
1651876437,6.64
1651876438,6.51
1651876439,6.58
1651876440,6.82
1651876441,6.49
1651876442,7.28
1651876443,6.60
1651876444,6.80
1651876445,7.45
1651876446,6.37
1651876447,6.53
1651876448,6.57
1651876449,5.98
1651876450,6.42
1651876451,6.83
1651876452,6.65
1651876453,6.52
1651876454,6.14
1651876455,6.35
1651876456,6.31
1651876457,6.70
1651876458,6.57
1651876459,6.49
1651876460,6.52
1651876461,6.68
1651876462,6.61
1651876463,6.71
1651876464,6.46
1651876465,6.37
1651876466,6.21
1651876467,6.69
1651876468,6.31
1651876469,6.72
1651876470,6.93
1651876471,6.24
1651876472,6.54
1651876473,6.26
1651876474,6.55
1651876475,6.28
1651876476,6.83
1651876477,6.80
1651876478,7.00
1651876479,6.46
1651876480,6.48
1651876481,6.09
1651876482,6.67
1651876483,32.56
1651876484,6.36
1651876485,6.32
1651876486,6.44
1651876487,7.14
1651876488,6.29
1651876489,6.56
1651876490,6.30
1651876491,6.80
1651876492,7.43
1651876493,6.55
1651876494,6.53
1651876495,6.29
1651876496,6.40
1651876497,6.17
1651876498,6.44
1651876499,6.40
1651876501,452.28
1651876502,6.82
1651876503,6.62
1651876504,6.01
1651876505,6.78
1651876506,6.78
1651876507,6.27
1651876508,6.27
1651876509,6.22
1651876510,9.45
1651876511,6.26
1651876512,6.61
1651876513,6.56
1651876514,6.60
1651876515,6.74
1651876516,6.69
1651876517,6.88
1651876518,6.60
1651876519,6.33
1651876520,6.60
1651876521,6.28
